caduta_id;operatore;indice;timestamp_unix;offset_ms_da_inizio;value_N
2026-05-19T17:13:35.939543;io;86;1779203593.4620364;8650;512.0
2026-05-19T17:13:35.939543;io;87;1779203593.560993;8749;512.0
2026-05-19T17:13:35.939543;io;88;1779203593.6631756;8851;512.0
2026-05-19T17:13:35.939543;io;89;1779203593.7618854;8950;512.0
2026-05-19T17:13:35.939543;io;90;1779203593.8640485;9052;512.0
2026-05-19T17:13:35.939543;io;91;1779203593.962566;9151;512.0
2026-05-19T17:13:35.939543;io;92;1779203594.0639563;9252;512.0
2026-05-19T17:13:35.939543;io;93;1779203594.163307;9351;512.0
2026-05-19T17:13:35.939543;io;94;1779203594.2648866;9453;512.0
2026-05-19T17:13:35.939543;io;95;1779203594.3641946;9552;512.0
2026-05-19T17:13:35.939543;io;96;1779203594.466295;9654;512.0
2026-05-19T17:13:35.939543;io;97;1779203594.5646892;9753;512.0
2026-05-19T17:13:35.939543;io;98;1779203594.6672373;9855;512.0
2026-05-19T17:13:35.939543;io;99;1779203594.764862;9953;512.0
2026-05-19T17:13:35.939543;io;100;1779203594.8678117;10056;512.0
2026-05-19T17:13:35.939543;io;101;1779203594.9656122;10154;512.0
2026-05-19T17:13:35.939543;io;102;1779203595.0683842;10256;512.0
2026-05-19T17:13:35.939543;io;103;1779203595.1667593;10355;512.0
2026-05-19T17:13:35.939543;io;104;1779203595.269101;10457;512.0
2026-05-19T17:13:35.939543;io;105;1779203595.3672335;10555;512.0
2026-05-19T17:13:35.939543;io;106;1779203595.4694133;10658;512.0
2026-05-19T17:13:35.939543;io;107;1779203595.5684772;10757;512.0
2026-05-19T17:13:35.939543;io;108;1779203595.6703036;10858;512.0
2026-05-19T17:13:35.939543;io;109;1779203595.7706027;10959;512.0
2026-05-19T17:13:35.939543;io;110;1779203595.8711553;11059;512.0
2026-05-19T17:13:35.939543;io;111;1779203595.9686732;11157;512.0
2026-05-19T17:13:35.939543;io;112;1779203596.0717044;11260;512.0
2026-05-19T17:13:35.939543;io;113;1779203596.1702974;11358;512.0
2026-05-19T17:13:35.939543;io;114;1779203596.2718635;11460;512.0
2026-05-19T17:13:35.939543;io;115;1779203596.3700511;11558;512.0
2026-05-19T17:13:35.939543;io;116;1779203596.4733415;11661;512.0
2026-05-19T17:13:35.939543;io;117;1779203596.5718012;11760;512.0
2026-05-19T17:13:35.939543;io;118;1779203596.6741827;11862;512.0
2026-05-19T17:13:35.939543;io;119;1779203596.7722914;11960;512.0
2026-05-19T17:13:35.939543;io;120;1779203596.8739243;12062;512.0
2026-05-19T17:13:35.939543;io;121;1779203596.9724493;12161;512.0
2026-05-19T17:13:35.939543;io;122;1779203597.0752757;12263;512.0
2026-05-19T17:13:35.939543;io;123;1779203597.1733687;12361;512.0
2026-05-19T17:13:35.939543;io;124;1779203597.2755046;12464;512.0
2026-05-19T17:13:35.939543;io;125;1779203597.3744018;12563;512.0
2026-05-19T17:13:35.939543;io;126;1779203597.476427;12665;512.0
2026-05-19T17:13:35.939543;io;127;1779203597.5752773;12763;512.0
2026-05-19T17:13:35.939543;io;128;1779203597.6780639;12866;512.0
2026-05-19T17:13:35.939543;io;129;1779203597.7756922;12964;512.0
2026-05-19T17:13:35.939543;io;130;1779203597.8785508;13067;512.0
2026-05-19T17:13:35.939543;io;131;1779203597.9760394;13164;512.0
2026-05-19T17:13:35.939543;io;132;1779203598.0789728;13267;512.0
2026-05-19T17:13:35.939543;io;133;1779203598.1771452;13365;512.0
2026-05-19T17:13:35.939543;io;134;1779203598.2791348;13467;512.0
2026-05-19T17:13:35.939543;io;135;1779203598.377744;13566;512.0
2026-05-19T17:13:35.939543;io;136;1779203598.4800878;13668;512.0
2026-05-19T17:13:35.939543;io;137;1779203598.5782382;13766;512.0
2026-05-19T17:13:35.939543;io;138;1779203598.680601;13869;512.0
2026-05-19T17:13:35.939543;io;139;1779203598.7792177;13967;512.0
2026-05-19T17:13:35.939543;io;140;1779203598.8812778;14069;512.0
2026-05-19T17:13:35.939543;io;141;1779203598.9795175;14168;512.0
2026-05-19T17:13:35.939543;io;142;1779203599.0816905;14270;512.0
2026-05-19T17:13:35.939543;io;143;1779203599.1802595;14368;512.0
2026-05-19T17:13:35.939543;io;144;1779203599.2828898;14471;512.0
2026-05-19T17:13:35.939543;io;145;1779203599.3813417;14569;512.0
2026-05-19T17:13:35.939543;io;146;1779203599.4838488;14672;512.0
2026-05-19T17:13:35.939543;io;147;1779203599.5812845;14769;512.0
2026-05-19T17:13:35.939543;io;148;1779203599.6836426;14872;512.0
2026-05-19T17:13:35.939543;io;149;1779203599.7818894;14970;512.0
2026-05-19T17:13:35.939543;io;150;1779203599.8850076;15073;512.0
2026-05-19T17:13:35.939543;io;151;1779203599.9834607;15172;512.0
2026-05-19T17:13:35.939543;io;152;1779203600.0859206;15274;512.0
2026-05-19T17:13:35.939543;io;153;1779203600.1845746;15373;512.0
2026-05-19T17:13:35.939543;io;154;1779203600.2851493;15473;512.0
2026-05-19T17:13:35.939543;io;155;1779203600.3849368;15573;512.0
2026-05-19T17:13:35.939543;io;156;1779203600.4870062;15675;512.0
2026-05-19T17:13:35.939543;io;157;1779203600.5854695;15774;512.0
2026-05-19T17:13:35.939543;io;158;1779203600.6875572;15876;512.0
2026-05-19T17:13:35.939543;io;159;1779203600.7863772;15974;512.0
2026-05-19T17:13:35.939543;io;160;1779203600.8886704;16077;512.0
2026-05-19T17:13:35.939543;io;161;1779203600.986772;16175;512.0
2026-05-19T17:13:35.939543;io;162;1779203601.0894046;16278;512.0
2026-05-19T17:13:35.939543;io;163;1779203601.1874614;16376;512.0
2026-05-19T17:13:35.939543;io;164;1779203601.2894344;16478;512.0
2026-05-19T17:13:35.939543;io;165;1779203601.387743;16576;512.0
2026-05-19T17:13:35.939543;io;166;1779203601.4907682;16679;512.0
2026-05-19T17:13:35.939543;io;167;1779203601.588533;16777;512.0
2026-05-19T17:13:35.939543;io;168;1779203601.6915762;16880;512.0
2026-05-19T17:13:35.939543;io;169;1779203601.7900987;16978;512.0
2026-05-19T17:13:35.939543;io;170;1779203601.8917882;17080;512.0
2026-05-19T17:13:35.939543;io;171;1779203601.990261;17178;512.0
2026-05-19T17:13:35.939543;io;172;1779203602.0927;17281;512.0
2026-05-19T17:13:35.939543;io;173;1779203602.190946;17379;512.0
2026-05-19T17:13:35.939543;io;174;1779203602.2930315;17481;512.0
2026-05-19T17:13:35.939543;io;175;1779203602.3915064;17580;512.0
2026-05-19T17:13:35.939543;io;176;1779203602.4936361;17682;512.0
2026-05-19T17:13:35.939543;io;177;1779203602.5927744;17781;512.0
2026-05-19T17:13:35.939543;io;178;1779203602.694194;17882;512.0
2026-05-19T17:13:35.939543;io;179;1779203602.793063;17981;512.0
2026-05-19T17:13:35.939543;io;180;1779203602.8951285;18083;512.0
2026-05-19T17:13:35.939543;io;181;1779203602.9940135;18182;512.0
2026-05-19T17:13:35.939543;io;182;1779203603.095702;18284;512.0
2026-05-19T17:13:35.939543;io;183;1779203603.1932926;18381;512.0
2026-05-19T17:13:35.939543;io;184;1779203603.2964702;18485;512.0
2026-05-19T17:13:35.939543;io;185;1779203603.395219;18583;512.0
2026-05-19T17:13:35.939543;io;186;1779203603.4975796;18686;512.0
2026-05-19T17:13:35.939543;io;187;1779203603.595019;18783;512.0
2026-05-19T17:13:35.939543;io;188;1779203603.698332;18886;512.0
2026-05-19T17:13:35.939543;io;189;1779203603.7967994;18985;512.0
2026-05-19T17:13:35.939543;io;190;1779203603.8986182;19087;512.0
2026-05-19T17:13:35.939543;io;191;1779203603.9972792;19185;512.0
2026-05-19T17:13:35.939543;io;192;1779203604.099525;19288;512.0
2026-05-19T17:13:35.939543;io;193;1779203604.1964364;19385;512.0
2026-05-19T17:13:35.939543;io;194;1779203604.2997382;19488;512.0
2026-05-19T17:13:35.939543;io;195;1779203604.398962;19587;512.0
2026-05-19T17:13:35.939543;io;196;1779203604.5010302;19689;512.0
2026-05-19T17:13:35.939543;io;197;1779203604.5995295;19788;512.0
2026-05-19T17:13:35.939543;io;198;1779203604.701393;19890;512.0
2026-05-19T17:13:35.939543;io;199;1779203604.7995298;19988;512.0
2026-05-19T17:13:35.939543;io;200;1779203604.9024718;20091;512.0
2026-05-19T17:13:35.939543;io;201;1779203605.001124;20189;512.0
2026-05-19T17:13:35.939543;io;202;1779203605.098992;20287;512.0
2026-05-19T17:13:35.939543;io;203;1779203605.2015831;20390;512.0
2026-05-19T17:13:35.939543;io;204;1779203605.29936;20487;512.0
2026-05-19T17:13:35.939543;io;205;1779203605.4019663;20590;512.0
2026-05-19T17:13:35.939543;io;206;1779203605.4999993;20688;512.0
2026-05-19T17:13:35.939543;io;207;1779203605.603083;20791;512.0
2026-05-19T17:13:35.939543;io;208;1779203605.7009416;20889;512.0
2026-05-19T17:13:35.939543;io;209;1779203605.803442;20992;512.0
2026-05-19T17:13:35.939543;io;210;1779203605.902017;21090;512.0
2026-05-19T17:13:35.939543;io;211;1779203606.0039942;21192;512.0
2026-05-19T17:13:35.939543;io;212;1779203606.1028595;21291;512.0
2026-05-19T17:13:35.939543;io;213;1779203606.2042234;21392;512.0
2026-05-19T17:13:35.939543;io;214;1779203606.302877;21491;512.0
2026-05-19T17:13:35.939543;io;215;1779203606.4055378;21594;512.0
2026-05-19T17:13:35.939543;io;216;1779203606.5041518;21692;512.0
2026-05-19T17:13:35.939543;io;217;1779203606.6059272;21794;512.0
2026-05-19T17:13:35.939543;io;218;1779203606.7045078;21893;512.0
2026-05-19T17:13:35.939543;io;219;1779203606.8075242;21996;512.0
2026-05-19T17:13:35.939543;io;220;1779203606.9054794;22094;512.0
2026-05-19T17:13:35.939543;io;221;1779203607.0081458;22196;512.0
2026-05-19T17:13:35.939543;io;222;1779203607.1056502;22294;512.0
2026-05-19T17:13:35.939543;io;223;1779203607.208488;22397;512.0
2026-05-19T17:13:35.939543;io;224;1779203607.3060043;22494;512.0
2026-05-19T17:13:35.939543;io;225;1779203607.408292;22596;512.0
2026-05-19T17:13:35.939543;io;226;1779203607.5080318;22696;512.0
2026-05-19T17:13:35.939543;io;227;1779203607.6091223;22797;512.0
2026-05-19T17:13:35.939543;io;228;1779203607.708197;22896;512.0
2026-05-19T17:13:35.939543;io;229;1779203607.8105657;22999;512.0
2026-05-19T17:13:35.939543;io;230;1779203607.9089243;23097;512.0
2026-05-19T17:13:35.939543;io;231;1779203608.0113256;23199;512.0
2026-05-19T17:13:35.939543;io;232;1779203608.1100385;23298;512.0
2026-05-19T17:13:35.939543;io;233;1779203608.2117646;23400;512.0
2026-05-19T17:13:35.939543;io;234;1779203608.3097787;23498;512.0
2026-05-19T17:13:35.939543;io;235;1779203608.4126587;23601;512.0
2026-05-19T17:13:35.939543;io;236;1779203608.5102262;23698;512.0
2026-05-19T17:13:35.939543;io;237;1779203608.613434;23802;512.0
2026-05-19T17:13:35.939543;io;238;1779203608.7111373;23899;512.0
2026-05-19T17:13:35.939543;io;239;1779203608.8134995;24002;512.0
2026-05-19T17:13:35.939543;io;240;1779203608.9123769;24100;512.0
2026-05-19T17:13:35.939543;io;241;1779203609.014993;24203;512.0
2026-05-19T17:13:35.939543;io;242;1779203609.1125371;24301;512.0
2026-05-19T17:13:35.939543;io;243;1779203609.2154155;24404;512.0
2026-05-19T17:13:35.939543;io;244;1779203609.3132708;24501;512.0
2026-05-19T17:13:35.939543;io;245;1779203609.4159465;24604;512.0
2026-05-19T17:13:35.939543;io;246;1779203609.5144079;24703;512.0
2026-05-19T17:13:35.939543;io;247;1779203609.61661;24805;512.0
2026-05-19T17:13:35.939543;io;248;1779203609.715393;24904;512.0
2026-05-19T17:13:35.939543;io;249;1779203609.8175611;25006;512.0
2026-05-19T17:13:35.939543;io;250;1779203609.9159682;25104;512.0
2026-05-19T17:13:35.939543;io;251;1779203610.0179708;25206;512.0
2026-05-19T17:13:35.939543;io;252;1779203610.1167927;25305;512.0
2026-05-19T17:13:35.939543;io;253;1779203610.2191117;25407;512.0
2026-05-19T17:13:35.939543;io;254;1779203610.3172476;25505;512.0
2026-05-19T17:13:35.939543;io;255;1779203610.4198408;25608;512.0
2026-05-19T17:13:35.939543;io;256;1779203610.5177314;25706;512.0
2026-05-19T17:13:35.939543;io;257;1779203610.6200867;25808;512.0
2026-05-19T17:13:35.939543;io;258;1779203610.7186682;25907;512.0
2026-05-19T17:13:35.939543;io;259;1779203610.8200254;26008;512.0
2026-05-19T17:13:35.939543;io;260;1779203610.9191692;26107;512.0
2026-05-19T17:13:35.939543;io;261;1779203611.0212255;26209;512.0
2026-05-19T17:13:35.939543;io;262;1779203611.119585;26308;512.0
2026-05-19T17:13:35.939543;io;263;1779203611.2211723;26409;512.0
2026-05-19T17:13:35.939543;io;264;1779203611.3199325;26508;512.0
2026-05-19T17:13:35.939543;io;265;1779203611.4232388;26611;512.0
2026-05-19T17:13:35.939543;io;266;1779203611.5213108;26709;512.0
2026-05-19T17:13:35.939543;io;267;1779203611.6232986;26811;512.0
2026-05-19T17:13:35.939543;io;268;1779203611.7219372;26910;512.0
2026-05-19T17:13:35.939543;io;269;1779203611.8240883;27012;512.0
2026-05-19T17:13:35.939543;io;270;1779203611.922389;27111;512.0
2026-05-19T17:13:35.939543;io;271;1779203612.025148;27213;512.0
2026-05-19T17:13:35.939543;io;272;1779203612.1232684;27311;512.0
2026-05-19T17:13:35.939543;io;273;1779203612.2259374;27414;512.0
2026-05-19T17:13:35.939543;io;274;1779203612.323616;27512;512.0
2026-05-19T17:13:35.939543;io;275;1779203612.4265916;27615;512.0
2026-05-19T17:13:35.939543;io;276;1779203612.5251193;27713;512.0
2026-05-19T17:13:35.939543;io;277;1779203612.6273234;27815;512.0
2026-05-19T17:13:35.939543;io;278;1779203612.7255695;27914;512.0
2026-05-19T17:13:35.939543;io;279;1779203612.8276708;28016;512.0
2026-05-19T17:13:35.939543;io;280;1779203612.9259658;28114;512.0
2026-05-19T17:13:35.939543;io;281;1779203613.0283864;28217;512.0
2026-05-19T17:13:35.939543;io;282;1779203613.1262994;28314;512.0
2026-05-19T17:13:35.939543;io;283;1779203613.2288854;28417;512.0
2026-05-19T17:13:35.939543;io;284;1779203613.3274171;28516;512.0
2026-05-19T17:13:35.939543;io;285;1779203613.4298527;28618;512.0
2026-05-19T17:13:35.939543;io;286;1779203613.528156;28716;512.0
2026-05-19T17:13:35.939543;io;287;1779203613.630167;28818;512.0
2026-05-19T17:13:35.939543;io;288;1779203613.7283597;28916;512.0
2026-05-19T17:13:35.939543;io;289;1779203613.8310695;29019;512.0
2026-05-19T17:13:35.939543;io;290;1779203613.929273;29117;512.0
2026-05-19T17:13:35.939543;io;291;1779203614.0322113;29220;512.0
2026-05-19T17:13:35.939543;io;292;1779203614.1306345;29319;512.0
2026-05-19T17:13:35.939543;io;293;1779203614.232831;29421;512.0
2026-05-19T17:13:35.939543;io;294;1779203614.3308134;29519;512.0
2026-05-19T17:13:35.939543;io;295;1779203614.4334269;29622;512.0
2026-05-19T17:13:35.939543;io;296;1779203614.5319848;29720;512.0
2026-05-19T17:13:35.939543;io;297;1779203614.634197;29822;512.0
2026-05-19T17:13:35.939543;io;298;1779203614.7327287;29921;512.0
2026-05-19T17:13:35.939543;io;299;1779203614.8348358;30023;512.0
2026-05-19T17:13:35.939543;io;300;1779203614.9328318;30121;512.0
2026-05-19T17:13:35.939543;io;301;1779203615.0354095;30224;512.0
2026-05-19T17:13:35.939543;io;302;1779203615.1333303;30321;512.0
2026-05-19T17:13:35.939543;io;303;1779203615.2349303;30423;512.0
2026-05-19T17:13:35.939543;io;304;1779203615.3347385;30523;512.0
2026-05-19T17:13:35.939543;io;305;1779203615.4364803;30625;512.0
2026-05-19T17:13:35.939543;io;306;1779203615.5353127;30723;512.0
2026-05-19T17:13:35.939543;io;307;1779203615.6376746;30826;512.0
2026-05-19T17:34:07.187500;noi;0;1779204841.8633475;16;0.0
2026-05-19T17:34:07.187500;noi;1;1779204841.9655993;119;39.5
2026-05-19T17:34:07.187500;noi;2;1779204842.063484;217;78.0
2026-05-19T17:34:07.187500;noi;3;1779204842.1657968;319;115.5
2026-05-19T17:34:07.187500;noi;4;1779204842.2643676;417;152.0
2026-05-19T17:34:07.187500;noi;5;1779204842.366837;520;187.5
2026-05-19T17:34:07.187500;noi;6;1779204842.4655645;619;222.0
2026-05-19T17:34:07.187500;noi;7;1779204842.5672348;720;255.5
2026-05-19T17:34:07.187500;noi;8;1779204842.6661737;819;288.0
2026-05-19T17:34:07.187500;noi;9;1779204842.7679524;921;319.5
2026-05-19T17:34:07.187500;noi;10;1779204842.8660867;1019;350.0
2026-05-19T17:34:07.187500;noi;11;1779204842.9690177;1122;379.5
2026-05-19T17:34:07.187500;noi;12;1779204843.067494;1221;408.0
2026-05-19T17:34:07.187500;noi;13;1779204843.1694052;1323;435.5
2026-05-19T17:34:07.187500;noi;14;1779204843.2681463;1421;462.0
2026-05-19T17:34:07.187500;noi;15;1779204843.370812;1524;487.5
2026-05-19T17:34:07.187500;noi;16;1779204843.4687269;1622;512.0
2026-05-19T17:34:07.187500;noi;17;1779204843.5708838;1724;535.5
2026-05-19T17:34:07.187500;noi;18;1779204843.6690369;1822;558.0
2026-05-19T17:34:07.187500;noi;19;1779204843.7724512;1926;579.5
2026-05-19T17:34:07.187500;noi;20;1779204843.870193;2023;600.0
2026-05-19T17:34:07.187500;noi;21;1779204843.972801;2126;619.5
2026-05-19T17:34:07.187500;noi;22;1779204844.0709784;2224;638.0
2026-05-19T17:34:07.187500;noi;23;1779204844.1730425;2326;655.5
2026-05-19T17:34:07.187500;noi;24;1779204844.2718568;2425;672.0
2026-05-19T17:34:07.187500;noi;25;1779204844.3742905;2527;687.5
2026-05-19T17:34:07.187500;noi;26;1779204844.4720025;2625;702.0
2026-05-19T17:34:07.187500;noi;27;1779204844.5747018;2728;715.5
2026-05-19T17:34:07.187500;noi;28;1779204844.6726663;2826;728.0
2026-05-19T17:34:07.187500;noi;29;1779204844.7751708;2928;739.5
2026-05-19T17:34:07.187500;noi;30;1779204844.873209;3026;750.0
2026-05-19T17:34:07.187500;noi;31;1779204844.975942;3129;759.5
2026-05-19T17:34:07.187500;noi;32;1779204845.0776558;3231;768.0
2026-05-19T17:34:07.187500;noi;33;1779204845.1772158;3330;775.5
2026-05-19T17:34:07.187500;noi;34;1779204845.2787712;3432;782.0
2026-05-19T17:34:07.187500;noi;35;1779204845.3777716;3531;787.5
2026-05-19T17:34:07.187500;noi;36;1779204845.4800482;3633;792.0
2026-05-19T17:34:07.187500;noi;37;1779204845.5779634;3731;795.5
2026-05-19T17:34:07.187500;noi;38;1779204845.6807709;3834;798.0
2026-05-19T17:34:07.187500;noi;39;1779204845.778317;3931;799.5
2026-05-19T17:34:07.187500;noi;40;1779204845.8814454;4035;800.0
2026-05-19T17:34:07.187500;noi;41;1779204845.9791176;4132;799.5
2026-05-19T17:34:07.187500;noi;42;1779204846.0817623;4235;798.0
2026-05-19T17:34:07.187500;noi;43;1779204846.1805973;4334;795.5
2026-05-19T17:34:07.187500;noi;44;1779204846.2828615;4436;792.0
2026-05-19T17:34:07.187500;noi;45;1779204846.3808856;4534;787.5
2026-05-19T17:34:07.187500;noi;46;1779204846.4830234;4636;782.0
2026-05-19T17:34:07.187500;noi;47;1779204846.5810034;4734;775.5
2026-05-19T17:34:07.187500;noi;48;1779204846.6834931;4837;768.0
2026-05-19T17:34:07.187500;noi;49;1779204846.7819924;4935;759.5
2026-05-19T17:34:07.187500;noi;50;1779204846.8844967;5038;750.0
